Date,Link,Time_Until_Next_Sec,Estimated_Watch_Time_Sec
2025-10-07 04:42:08,https://www.tiktokv.com/share/video/7558255224616471841/,3.0,3.0
2025-10-07 04:42:07,https://www.tiktokv.com/share/video/7555626256402795831/,1.0,1.0
2025-10-07 04:41:12,https://www.tiktokv.com/share/video/7509939319872720133/,55.0,55.0
2025-10-07 04:40:58,https://www.tiktokv.com/share/video/7547290496293457174/,14.0,14.0
2025-10-07 04:40:30,https://www.tiktokv.com/share/video/7542243939512847630/,28.0,28.0
2025-10-07 04:40:07,https://www.tiktokv.com/share/video/7542966942919871775/,23.0,23.0
2025-10-07 04:39:46,https://www.tiktokv.com/share/video/7557849130467429639/,21.0,21.0
2025-10-07 04:39:37,https://www.tiktokv.com/share/video/7548222361024122143/,9.0,9.0
2025-10-07 04:39:35,https://www.tiktokv.com/share/video/7557565784411655437/,2.0,2.0
2025-10-07 04:39:29,https://www.tiktokv.com/share/video/7558275568551070984/,6.0,6.0
2025-10-07 04:39:07,https://www.tiktokv.com/share/video/7557917364667338002/,22.0,22.0
2025-10-07 04:38:04,https://www.tiktokv.com/share/video/7557383238180687117/,63.0,63.0
2025-10-07 04:37:59,https://www.tiktokv.com/share/video/7557909112856579341/,5.0,5.0
2025-10-07 04:37:06,https://www.tiktokv.com/share/video/7557563384573611294/,53.0,53.0
2025-10-07 04:37:02,https://www.tiktokv.com/share/video/7557875965372779789/,4.0,4.0
2025-10-07 04:36:46,https://www.tiktokv.com/share/video/7556003994254986504/,16.0,16.0
2025-10-07 04:36:41,https://www.tiktokv.com/share/video/7533329440361680142/,5.0,5.0
2025-10-07 04:36:40,https://www.tiktokv.com/share/video/7550158138209602846/,1.0,1.0
2025-10-07 04:36:32,https://www.tiktokv.com/share/video/7556572983515548930/,8.0,8.0
2025-10-07 04:11:08,https://www.tiktokv.com/share/video/7372585419055140112/,1524.0,
2025-10-07 04:11:05,https://www.tiktokv.com/share/video/7557562959250099470/,3.0,3.0
2025-10-07 04:10:46,https://www.tiktokv.com/share/video/7557835110742084877/,19.0,19.0
2025-10-07 04:10:40,https://www.tiktokv.com/share/video/7557566212574547214/,6.0,6.0
2025-10-07 04:09:53,https://www.tiktokv.com/share/video/7553024653279743262/,47.0,47.0
2025-10-07 04:09:19,https://www.tiktokv.com/share/video/7557752341479378207/,34.0,34.0
2025-10-07 04:09:17,https://www.tiktokv.com/share/video/7551291623196429623/,2.0,2.0
2025-10-07 04:09:03,https://www.tiktokv.com/share/video/7558080052366249229/,14.0,14.0
2025-10-07 04:09:00,https://www.tiktokv.com/share/video/7556178592883854606/,3.0,3.0
2025-10-07 04:08:51,https://www.tiktokv.com/share/video/7558069996526619917/,9.0,9.0
2025-10-07 04:08:49,https://www.tiktokv.com/share/video/7557868904257735991/,2.0,2.0
2025-10-07 04:08:41,https://www.tiktokv.com/share/video/7556491289982684419/,8.0,8.0
2025-10-07 04:08:33,https://www.tiktokv.com/share/video/7551551644052229390/,8.0,8.0
2025-10-07 04:08:10,https://www.tiktokv.com/share/video/7557574969748688135/,23.0,23.0
2025-10-07 04:06:56,https://www.tiktokv.com/share/video/7558198207134665998/,74.0,74.0
2025-10-07 04:06:47,https://www.tiktokv.com/share/video/7557492523371957535/,9.0,9.0
2025-10-07 04:06:42,https://www.tiktokv.com/share/video/7521029705785511198/,5.0,5.0
2025-10-07 04:06:41,https://www.tiktokv.com/share/video/7557148820530924814/,1.0,1.0
2025-10-07 04:06:25,https://www.tiktokv.com/share/video/7558077240047602977/,16.0,16.0
2025-10-07 04:06:11,https://www.tiktokv.com/share/video/7556684125122465037/,14.0,14.0
2025-10-07 04:06:10,https://www.tiktokv.com/share/video/7557877921923239182/,1.0,1.0
2025-10-07 04:06:02,https://www.tiktokv.com/share/video/7558213316326329630/,8.0,8.0
2025-10-07 04:05:44,https://www.tiktokv.com/share/video/7547753851806338334/,18.0,18.0
2025-10-07 04:05:31,https://www.tiktokv.com/share/video/7557734533135699211/,13.0,13.0
2025-10-07 04:05:30,https://www.tiktokv.com/share/video/7556030121300299022/,1.0,1.0
2025-10-07 04:05:16,https://www.tiktokv.com/share/video/7550695212117511438/,14.0,14.0
2025-10-07 04:05:09,https://www.tiktokv.com/share/video/7551606408349781303/,7.0,7.0
2025-10-07 04:05:02,https://www.tiktokv.com/share/video/7558212859742686494/,7.0,7.0
2025-10-07 04:04:29,https://www.tiktokv.com/share/video/7556086697419722014/,33.0,33.0
2025-10-07 04:04:27,https://www.tiktokv.com/share/video/7190429706792062213/,2.0,2.0
2025-10-07 04:04:26,https://www.tiktokv.com/share/video/7400184975485603102/,1.0,1.0
2025-10-07 04:04:23,https://www.tiktokv.com/share/video/7553757527599549727/,3.0,3.0
2025-10-07 04:02:08,https://www.tiktokv.com/share/video/7528826144813108502/,135.0,135.0
2025-10-07 04:01:55,https://www.tiktokv.com/share/video/7488384070259363115/,13.0,13.0
2025-10-07 04:01:28,https://www.tiktokv.com/share/video/7557888855177694494/,27.0,27.0
2025-10-07 03:59:46,https://www.tiktokv.com/share/video/7557952562813570335/,102.0,102.0
2025-10-07 03:57:41,https://www.tiktokv.com/share/video/7554455281401384223/,125.0,125.0
2025-10-07 03:56:10,https://www.tiktokv.com/share/video/7557842550200028429/,91.0,91.0
2025-10-07 03:53:11,https://www.tiktokv.com/share/video/7557895432211270943/,179.0,179.0
2025-10-07 03:52:51,https://www.tiktokv.com/share/video/7557944583271861535/,20.0,20.0
2025-10-07 03:52:46,https://www.tiktokv.com/share/video/7551197990766136631/,5.0,5.0
2025-10-07 03:50:47,https://www.tiktokv.com/share/video/7557751153954475320/,119.0,119.0
2025-10-07 03:49:39,https://www.tiktokv.com/share/video/7557366894659947806/,68.0,68.0
2025-10-07 03:47:38,https://www.tiktokv.com/share/video/7557753310816537878/,121.0,121.0
2025-10-07 03:47:37,https://www.tiktokv.com/share/video/7555637957470833950/,1.0,1.0
2025-10-07 03:47:17,https://www.tiktokv.com/share/video/7558134793876049183/,20.0,20.0
2025-10-07 03:45:55,https://www.tiktokv.com/share/video/7544266899228544311/,82.0,82.0
2025-10-07 03:45:10,https://www.tiktokv.com/share/video/7557909263679606038/,45.0,45.0
2025-10-07 03:45:04,https://www.tiktokv.com/share/video/7557760457780497694/,6.0,6.0
2025-10-07 03:44:25,https://www.tiktokv.com/share/video/7557561736132431134/,39.0,39.0
2025-10-07 03:43:46,https://www.tiktokv.com/share/video/7558135467510664503/,39.0,39.0
2025-10-07 03:43:44,https://www.tiktokv.com/share/video/7553819685901438239/,2.0,2.0
2025-10-07 03:43:40,https://www.tiktokv.com/share/video/7555681776929082654/,4.0,4.0
2025-10-07 03:43:38,https://www.tiktokv.com/share/video/7555953129984904478/,2.0,2.0
2025-10-07 03:43:13,https://www.tiktokv.com/share/video/7555983980131028254/,25.0,25.0
2025-10-07 03:43:00,https://www.tiktokv.com/share/video/7556047005387066654/,13.0,13.0
2025-10-07 03:40:56,https://www.tiktokv.com/share/video/7556119353150770463/,124.0,124.0
2025-10-07 03:40:37,https://www.tiktokv.com/share/video/7556406969867717918/,19.0,19.0
2025-10-07 03:40:36,https://www.tiktokv.com/share/video/7556702573391072542/,1.0,1.0
2025-10-07 03:40:35,https://www.tiktokv.com/share/video/7556750038085520671/,1.0,1.0
2025-10-07 03:40:27,https://www.tiktokv.com/share/video/7556794193121676574/,8.0,8.0
2025-10-07 03:39:56,https://www.tiktokv.com/share/video/7557113155311209759/,31.0,31.0
2025-10-07 03:39:22,https://www.tiktokv.com/share/video/7557489110986870047/,34.0,34.0
2025-10-07 03:39:08,https://www.tiktokv.com/share/video/7557528939279748383/,14.0,14.0
2025-10-07 03:38:58,https://www.tiktokv.com/share/video/7557844994359315743/,10.0,10.0
2025-10-07 03:38:55,https://www.tiktokv.com/share/video/7557888498980621599/,3.0,3.0
2025-10-07 03:38:29,https://www.tiktokv.com/share/video/7556314948255616286/,26.0,26.0
2025-10-07 03:36:28,https://www.tiktokv.com/share/video/7557493177049976119/,121.0,121.0
2025-10-07 03:27:26,https://www.tiktokv.com/share/video/7557784361890843934/,542.0,542.0
2025-10-07 03:25:21,https://www.tiktokv.com/share/video/7558165947387759902/,125.0,125.0
2025-10-07 03:25:13,https://www.tiktokv.com/share/video/7558142981342072095/,8.0,8.0
2025-10-07 03:25:09,https://www.tiktokv.com/share/video/7557019424604179742/,4.0,4.0
2025-10-06 13:38:02,https://www.tiktokv.com/share/video/7555595425529515294/,49627.0,
2025-10-06 13:37:45,https://www.tiktokv.com/share/video/7557922217237957896/,17.0,17.0
2025-10-06 13:37:28,https://www.tiktokv.com/share/video/7557178866792467768/,17.0,17.0
2025-10-06 13:37:25,https://www.tiktokv.com/share/video/7556762144470060320/,3.0,3.0
2025-10-06 13:24:49,https://www.tiktokv.com/share/video/7557523890398924087/,756.0,
2025-10-06 13:24:47,https://www.tiktokv.com/share/video/7556370100119473425/,2.0,2.0
2025-10-06 13:24:42,https://www.tiktokv.com/share/video/7557923361536396552/,5.0,5.0
2025-10-06 13:24:33,https://www.tiktokv.com/share/video/7558023544907615502/,9.0,9.0
2025-10-06 13:24:29,https://www.tiktokv.com/share/video/7557622727889177886/,4.0,4.0
2025-10-06 13:24:28,https://www.tiktokv.com/share/video/7557025508257451294/,1.0,1.0
2025-10-06 13:24:27,https://www.tiktokv.com/share/video/7557037810386013470/,1.0,1.0
2025-10-06 13:24:27,https://www.tiktokv.com/share/video/7553444749714230558/,0.0,0.0
2025-10-06 13:23:45,https://www.tiktokv.com/share/video/7549713336544382239/,42.0,42.0
2025-10-06 13:23:33,https://www.tiktokv.com/share/video/7557448574343073038/,12.0,12.0
2025-10-06 13:23:03,https://www.tiktokv.com/share/video/7557626722946927894/,30.0,30.0
2025-10-06 13:22:46,https://www.tiktokv.com/share/video/7557443174445206797/,17.0,17.0
2025-10-06 13:22:45,https://www.tiktokv.com/share/video/7557965737189575943/,1.0,1.0
2025-10-06 13:22:31,https://www.tiktokv.com/share/video/7556691117262032142/,14.0,14.0
2025-10-06 13:22:26,https://www.tiktokv.com/share/video/7557755576898440470/,5.0,5.0
2025-10-06 13:22:24,https://www.tiktokv.com/share/video/7556193938630069535/,2.0,2.0
2025-10-06 13:22:18,https://www.tiktokv.com/share/video/7557753953522289950/,6.0,6.0
2025-10-06 13:22:01,https://www.tiktokv.com/share/video/7557225427853413639/,17.0,17.0
2025-10-06 13:21:34,https://www.tiktokv.com/share/video/7557114908618312982/,27.0,27.0
2025-10-06 13:21:33,https://www.tiktokv.com/share/video/7556963313071000887/,1.0,1.0
2025-10-06 13:21:25,https://www.tiktokv.com/share/video/7535768190668950806/,8.0,8.0
2025-10-06 13:21:23,https://www.tiktokv.com/share/video/7557100871520193805/,2.0,2.0
2025-10-06 13:21:00,https://www.tiktokv.com/share/video/7556853586718625080/,23.0,23.0
2025-10-06 13:20:57,https://www.tiktokv.com/share/video/7557184084804373815/,3.0,3.0
2025-10-06 06:08:12,https://www.tiktokv.com/share/video/7533587751178898710/,25965.0,
2025-10-06 06:08:12,https://www.tiktokv.com/share/video/7545582398537223431/,0.0,0.0
2025-10-06 06:08:08,https://www.tiktokv.com/share/video/7535875243538255136/,4.0,4.0
2025-10-06 06:08:04,https://www.tiktokv.com/share/video/7557389719227747598/,4.0,4.0
2025-10-06 06:07:58,https://www.tiktokv.com/share/video/7557053437125430559/,6.0,6.0
2025-10-06 06:07:53,https://www.tiktokv.com/share/video/7556834335400234295/,5.0,5.0
2025-10-06 06:07:48,https://www.tiktokv.com/share/video/7534089654455274765/,5.0,5.0
2025-10-06 06:07:28,https://www.tiktokv.com/share/video/7556330213932633357/,20.0,20.0
2025-10-06 06:07:23,https://www.tiktokv.com/share/video/7537891206974491909/,5.0,5.0
2025-10-06 06:07:19,https://www.tiktokv.com/share/video/7557842121328250167/,4.0,4.0
2025-10-06 06:07:18,https://www.tiktokv.com/share/video/7554521840970894609/,1.0,1.0
2025-10-06 06:07:14,https://www.tiktokv.com/share/video/7557390903669787934/,4.0,4.0
2025-10-06 06:07:05,https://www.tiktokv.com/share/video/7557416845800869151/,9.0,9.0
2025-10-06 06:07:00,https://www.tiktokv.com/share/video/7557547205763058975/,5.0,5.0
2025-10-06 06:06:56,https://www.tiktokv.com/share/video/7557537340118404382/,4.0,4.0
2025-10-06 06:06:53,https://www.tiktokv.com/share/video/7554367537052650774/,3.0,3.0
2025-10-06 06:06:47,https://www.tiktokv.com/share/video/7553772024821271863/,6.0,6.0
2025-10-06 06:06:46,https://www.tiktokv.com/share/video/7554521839763049729/,1.0,1.0
2025-10-06 06:06:43,https://www.tiktokv.com/share/video/7548930087400279309/,3.0,3.0
2025-10-06 06:06:19,https://www.tiktokv.com/share/video/7557335026996661526/,24.0,24.0
2025-10-06 06:06:18,https://www.tiktokv.com/share/video/7555874055472041229/,1.0,1.0
2025-10-06 06:06:15,https://www.tiktokv.com/share/video/7557839399082331406/,3.0,3.0
2025-10-06 06:06:11,https://www.tiktokv.com/share/video/7557284894343286030/,4.0,4.0
2025-10-06 06:05:59,https://www.tiktokv.com/share/video/7557740409418501409/,12.0,12.0
2025-10-06 06:05:57,https://www.tiktokv.com/share/video/7557492613390077197/,2.0,2.0
2025-10-06 06:05:55,https://www.tiktokv.com/share/video/7557449920135892246/,2.0,2.0
2025-10-06 06:05:47,https://www.tiktokv.com/share/video/7557138458691521814/,8.0,8.0
2025-10-06 06:05:46,https://www.tiktokv.com/share/video/7555936219377569025/,1.0,1.0
2025-10-06 06:05:39,https://www.tiktokv.com/share/video/7539206673127263520/,7.0,7.0
2025-10-06 06:05:02,https://www.tiktokv.com/share/video/7557572688433138999/,37.0,37.0
2025-10-06 06:05:01,https://www.tiktokv.com/share/video/7556983328579095810/,1.0,1.0
2025-10-06 06:04:59,https://www.tiktokv.com/share/video/7557472962723597581/,2.0,2.0
2025-10-06 06:04:56,https://www.tiktokv.com/share/video/7555245340299988255/,3.0,3.0
2025-10-06 06:04:52,https://www.tiktokv.com/share/video/7557475877035019533/,4.0,4.0
2025-10-06 06:04:50,https://www.tiktokv.com/share/video/7549029583492779265/,2.0,2.0
2025-10-06 06:04:47,https://www.tiktokv.com/share/video/7557046359598157086/,3.0,3.0
2025-10-06 06:04:43,https://www.tiktokv.com/share/video/7557294180192619790/,4.0,4.0
2025-10-06 06:04:17,https://www.tiktokv.com/share/video/7557533402325355807/,26.0,26.0
2025-10-06 06:04:08,https://www.tiktokv.com/share/video/7557114693471571218/,9.0,9.0
2025-10-06 06:04:04,https://www.tiktokv.com/share/video/7555254900880329998/,4.0,4.0
2025-10-06 06:04:01,https://www.tiktokv.com/share/video/7556736771011218743/,3.0,3.0
2025-10-06 06:03:54,https://www.tiktokv.com/share/video/7557442615461842206/,7.0,7.0
2025-10-06 06:03:53,https://www.tiktokv.com/share/video/7556642276995386646/,1.0,1.0
2025-10-06 06:03:47,https://www.tiktokv.com/share/video/7557450286873185550/,6.0,6.0
2025-10-06 06:03:46,https://www.tiktokv.com/share/video/7551508412585102600/,1.0,1.0
2025-10-06 06:03:43,https://www.tiktokv.com/share/video/7557021817689394487/,3.0,3.0
2025-10-06 06:03:07,https://www.tiktokv.com/share/video/7557413328465726733/,36.0,36.0
2025-10-06 06:02:59,https://www.tiktokv.com/share/video/7557537338335694094/,8.0,8.0
2025-10-06 06:02:40,https://www.tiktokv.com/share/video/7557435480359406862/,19.0,19.0
2025-10-06 06:02:40,https://www.tiktokv.com/share/video/7528120729993268511/,0.0,0.0
2025-10-06 06:01:48,https://www.tiktokv.com/share/video/7557263443259165983/,52.0,52.0
2025-10-06 06:01:23,https://www.tiktokv.com/share/video/7547769293396528402/,25.0,25.0
2025-10-06 06:01:20,https://www.tiktokv.com/share/video/7522799726303972638/,3.0,3.0
2025-10-06 06:01:16,https://www.tiktokv.com/share/video/7557760736068373782/,4.0,4.0
2025-10-06 05:58:54,https://www.tiktokv.com/share/video/7557534623425645854/,142.0,142.0
2025-10-06 05:58:46,https://www.tiktokv.com/share/video/7556033335332523294/,8.0,8.0
2025-10-06 05:58:39,https://www.tiktokv.com/share/video/7557910771506679054/,7.0,7.0
2025-10-06 05:58:30,https://www.tiktokv.com/share/video/7557580313770183991/,9.0,9.0
2025-10-06 05:58:29,https://www.tiktokv.com/share/video/7554433583235042574/,1.0,1.0
2025-10-06 05:58:22,https://www.tiktokv.com/share/video/7555624082667048214/,7.0,7.0
2025-10-06 05:58:21,https://www.tiktokv.com/share/video/7540694383083949367/,1.0,1.0
2025-10-06 05:57:57,https://www.tiktokv.com/share/video/7557531173342153998/,24.0,24.0
2025-10-06 05:57:14,https://www.tiktokv.com/share/video/7546369547809361174/,43.0,43.0
2025-10-06 05:57:00,https://www.tiktokv.com/share/video/7557451071908629791/,14.0,14.0
2025-10-06 05:56:59,https://www.tiktokv.com/share/video/7550776790294351111/,1.0,1.0
2025-10-06 05:56:57,https://www.tiktokv.com/share/video/7557503976900529438/,2.0,2.0
2025-10-06 05:56:32,https://www.tiktokv.com/share/video/7557483643992591636/,25.0,25.0
2025-10-06 05:56:30,https://www.tiktokv.com/share/video/7557617498674302239/,2.0,2.0
2025-10-06 05:56:14,https://www.tiktokv.com/share/video/7556073601720536334/,16.0,16.0
2025-10-06 05:55:49,https://www.tiktokv.com/share/video/7557806670173375767/,25.0,25.0
2025-10-06 05:55:48,https://www.tiktokv.com/share/video/7549029596713291015/,1.0,1.0
2025-10-06 05:55:47,https://www.tiktokv.com/share/video/7547376093280488759/,1.0,1.0
2025-10-06 05:55:03,https://www.tiktokv.com/share/video/7557253727141334285/,44.0,44.0
2025-10-06 05:54:59,https://www.tiktokv.com/share/video/7537410632686046482/,4.0,4.0
2025-10-06 05:54:58,https://www.tiktokv.com/share/video/7557129856828312845/,1.0,1.0
2025-10-06 05:54:57,https://www.tiktokv.com/share/video/7556191531997121823/,1.0,1.0
2025-10-06 05:54:40,https://www.tiktokv.com/share/video/7556290108752858390/,17.0,17.0
2025-10-06 05:54:36,https://www.tiktokv.com/share/video/7543516194112867601/,4.0,4.0
2025-10-06 05:54:34,https://www.tiktokv.com/share/video/7557509991423331597/,2.0,2.0
2025-10-06 05:54:14,https://www.tiktokv.com/share/video/7556431799031827742/,20.0,20.0
2025-10-06 05:53:26,https://www.tiktokv.com/share/video/7557462142971071757/,48.0,48.0
2025-10-06 05:53:17,https://www.tiktokv.com/share/video/7557918892056726839/,9.0,9.0
2025-10-06 05:53:15,https://www.tiktokv.com/share/video/7555237123746483469/,2.0,2.0
2025-10-06 05:51:26,https://www.tiktokv.com/share/video/7555653146970705166/,109.0,109.0
2025-10-06 05:51:24,https://www.tiktokv.com/share/video/7557066277001448717/,2.0,2.0
2025-10-06 05:50:17,https://www.tiktokv.com/share/video/7557045736228015390/,67.0,67.0
2025-10-06 05:50:16,https://www.tiktokv.com/share/video/7545577758626270471/,1.0,1.0
2025-10-06 05:50:04,https://www.tiktokv.com/share/video/7557427607495576863/,12.0,12.0
2025-10-06 05:50:01,https://www.tiktokv.com/share/video/7557025453408570679/,3.0,3.0
2025-10-06 05:50:01,https://www.tiktokv.com/share/video/7347801020862418208/,0.0,0.0
2025-10-06 05:49:48,https://www.tiktokv.com/share/video/7167408025161043246/,13.0,13.0
2025-10-06 05:49:39,https://www.tiktokv.com/share/video/7557484069139811586/,9.0,9.0
2025-10-06 05:49:34,https://www.tiktokv.com/share/video/7557560354276986125/,5.0,5.0
2025-10-06 05:49:27,https://www.tiktokv.com/share/video/7557062229829487885/,7.0,7.0
2025-10-06 05:49:12,https://www.tiktokv.com/share/video/7557126343905791262/,15.0,15.0
2025-10-06 05:49:11,https://www.tiktokv.com/share/video/7557770289619258638/,1.0,1.0
2025-10-06 05:48:43,https://www.tiktokv.com/share/video/7556745864635567373/,28.0,28.0
2025-10-04 19:30:16,https://www.tiktokv.com/share/video/7557143932086275336/,123507.0,
2025-10-04 19:30:15,https://www.tiktokv.com/share/video/7490530455591144712/,1.0,1.0
2025-10-04 19:29:36,https://www.tiktokv.com/share/video/7556700648146750775/,39.0,39.0
2025-10-04 19:29:26,https://www.tiktokv.com/share/video/7532109581481168150/,10.0,10.0
2025-10-04 19:29:13,https://www.tiktokv.com/share/video/7557133582947421472/,13.0,13.0
2025-10-04 19:29:11,https://www.tiktokv.com/share/video/7540634352556723478/,2.0,2.0
2025-10-04 19:28:59,https://www.tiktokv.com/share/video/7555978426390154518/,12.0,12.0
2025-10-04 19:28:54,https://www.tiktokv.com/share/video/7538833163271867654/,5.0,5.0
2025-10-04 19:28:53,https://www.tiktokv.com/share/video/7543009519555611911/,1.0,1.0
2025-10-04 19:28:43,https://www.tiktokv.com/share/video/7550012772621290783/,10.0,10.0
2025-10-04 19:26:55,https://www.tiktokv.com/share/video/7557099177440726303/,108.0,108.0
2025-10-04 19:26:41,https://www.tiktokv.com/share/video/7541097470219013381/,14.0,14.0
2025-10-04 19:26:32,https://www.tiktokv.com/share/video/7556288645737499926/,9.0,9.0
2025-10-04 19:26:24,https://www.tiktokv.com/share/video/7557016920264854798/,8.0,8.0
2025-10-04 19:26:22,https://www.tiktokv.com/share/video/7556823875401698590/,2.0,2.0
2025-10-04 19:26:21,https://www.tiktokv.com/share/video/7553689813430390023/,1.0,1.0
2025-10-04 19:26:18,https://www.tiktokv.com/share/video/7557442313581071638/,3.0,3.0
2025-10-04 19:25:50,https://www.tiktokv.com/share/video/7557216549082320136/,28.0,28.0
2025-10-04 19:25:31,https://www.tiktokv.com/share/video/7556848440626433311/,19.0,19.0
2025-10-04 19:25:30,https://www.tiktokv.com/share/video/7543009519555677447/,1.0,1.0
2025-10-04 19:25:28,https://www.tiktokv.com/share/video/7552666462733798663/,2.0,2.0
2025-10-04 19:25:19,https://www.tiktokv.com/share/video/7555904191340842271/,9.0,9.0
2025-10-04 19:25:08,https://www.tiktokv.com/share/video/7557386820607298824/,11.0,11.0
2025-10-04 19:24:20,https://www.tiktokv.com/share/video/7556488217118199070/,48.0,48.0
2025-10-04 19:24:09,https://www.tiktokv.com/share/video/7556022102684405047/,11.0,11.0
2025-10-04 19:24:08,https://www.tiktokv.com/share/video/7555566416884174094/,1.0,1.0
2025-10-04 19:23:57,https://www.tiktokv.com/share/video/7556675555672771871/,11.0,11.0
2025-10-04 19:23:55,https://www.tiktokv.com/share/video/7556890505292893462/,2.0,2.0
2025-10-04 19:23:54,https://www.tiktokv.com/share/video/7551736518843305234/,1.0,1.0
2025-10-04 19:23:42,https://www.tiktokv.com/share/video/7556759503056702751/,12.0,12.0
2025-10-04 19:23:40,https://www.tiktokv.com/share/video/7557404482452196639/,2.0,2.0
2025-10-04 19:23:38,https://www.tiktokv.com/share/video/7556657739582229790/,2.0,2.0
2025-10-04 19:23:36,https://www.tiktokv.com/share/video/7537838684712799543/,2.0,2.0
2025-10-04 19:23:32,https://www.tiktokv.com/share/video/7556513285458185494/,4.0,4.0
2025-10-04 19:23:31,https://www.tiktokv.com/share/video/7555560764933754125/,1.0,1.0
2025-10-04 19:23:27,https://www.tiktokv.com/share/video/7553404905843723551/,4.0,4.0
2025-10-04 19:23:24,https://www.tiktokv.com/share/video/7557082684074315039/,3.0,3.0
2025-10-04 19:23:17,https://www.tiktokv.com/share/video/7556583214928743694/,7.0,7.0
2025-10-04 19:23:02,https://www.tiktokv.com/share/video/7556766340988570911/,15.0,15.0
2025-10-04 19:22:38,https://www.tiktokv.com/share/video/7555848021666221326/,24.0,24.0
2025-10-04 19:22:37,https://www.tiktokv.com/share/video/7550761159016598798/,1.0,1.0
2025-10-04 19:22:32,https://www.tiktokv.com/share/video/7551886154266692877/,5.0,5.0
2025-10-04 19:22:31,https://www.tiktokv.com/share/video/7550776792173268242/,1.0,1.0
2025-10-04 19:22:26,https://www.tiktokv.com/share/video/7557022372176334111/,5.0,5.0
2025-10-04 19:22:15,https://www.tiktokv.com/share/video/7557073612344184071/,11.0,11.0
2025-10-04 19:22:08,https://www.tiktokv.com/share/video/7557093656058989831/,7.0,7.0
2025-10-04 19:22:00,https://www.tiktokv.com/share/video/7553689812264340754/,8.0,8.0
2025-10-04 19:21:54,https://www.tiktokv.com/share/video/7543589010178968887/,6.0,6.0
2025-10-04 19:21:53,https://www.tiktokv.com/share/video/7545228419898838285/,1.0,1.0
2025-10-04 19:21:48,https://www.tiktokv.com/share/video/7556707670665760013/,5.0,5.0
2025-10-04 19:21:42,https://www.tiktokv.com/share/video/7557123650000784662/,6.0,6.0
2025-10-04 19:21:26,https://www.tiktokv.com/share/video/7557104285805317398/,16.0,16.0
2025-10-04 19:21:13,https://www.tiktokv.com/share/video/7557017203883789571/,13.0,13.0
2025-10-04 19:21:02,https://www.tiktokv.com/share/video/7556800168734018847/,11.0,11.0
2025-10-04 19:21:00,https://www.tiktokv.com/share/video/7549030253365169416/,2.0,2.0
2025-10-04 19:20:35,https://www.tiktokv.com/share/video/7557072876042456350/,25.0,25.0
2025-10-04 19:20:29,https://www.tiktokv.com/share/video/7556806887384059167/,6.0,6.0
2025-10-04 19:20:28,https://www.tiktokv.com/share/video/7548434136671849759/,1.0,1.0
2025-10-04 19:20:18,https://www.tiktokv.com/share/video/7556832346092227870/,10.0,10.0
2025-10-04 19:20:16,https://www.tiktokv.com/share/video/7548143207297699094/,2.0,2.0
2025-10-04 19:20:03,https://www.tiktokv.com/share/video/7557127334692670775/,13.0,13.0
2025-10-04 19:19:53,https://www.tiktokv.com/share/video/7555986744672275734/,10.0,10.0
2025-10-04 19:19:46,https://www.tiktokv.com/share/video/7556428904232176914/,7.0,7.0
2025-10-04 19:19:45,https://www.tiktokv.com/share/video/7555597858825571598/,1.0,1.0
2025-10-04 19:19:19,https://www.tiktokv.com/share/video/7556704569384766750/,26.0,26.0
2025-10-04 19:19:13,https://www.tiktokv.com/share/video/7556665033296579862/,6.0,6.0
2025-10-04 19:19:11,https://www.tiktokv.com/share/video/7538098465860111647/,2.0,2.0
2025-10-04 19:19:07,https://www.tiktokv.com/share/video/7556891381420035361/,4.0,4.0
2025-10-04 19:19:05,https://www.tiktokv.com/share/video/7542955708023590158/,2.0,2.0
2025-10-04 19:19:01,https://www.tiktokv.com/share/video/7556078226452303134/,4.0,4.0
2025-10-04 19:18:07,https://www.tiktokv.com/share/video/7557034545757900062/,54.0,54.0
2025-10-04 19:18:01,https://www.tiktokv.com/share/video/7556736667747503390/,6.0,6.0
2025-10-04 19:17:56,https://www.tiktokv.com/share/video/7557078964095765773/,5.0,5.0
2025-10-04 19:17:55,https://www.tiktokv.com/share/video/7556648820088622353/,1.0,1.0
2025-10-04 19:17:51,https://www.tiktokv.com/share/video/7556860470053948727/,4.0,4.0
2025-10-04 19:17:33,https://www.tiktokv.com/share/video/7555919078062411022/,18.0,18.0
2025-10-04 19:17:29,https://www.tiktokv.com/share/video/7540353180559838495/,4.0,4.0
2025-10-04 19:17:21,https://www.tiktokv.com/share/video/7557439571995184439/,8.0,8.0
2025-10-04 19:17:18,https://www.tiktokv.com/share/video/7555653146970705166/,3.0,3.0
2025-10-04 19:17:13,https://www.tiktokv.com/share/video/7557066277001448717/,5.0,5.0
2025-10-04 19:16:34,https://www.tiktokv.com/share/video/7556840332940283166/,39.0,39.0
2025-10-04 19:16:28,https://www.tiktokv.com/share/video/7557395974641978637/,6.0,6.0
2025-10-04 19:16:06,https://www.tiktokv.com/share/video/7556872983613066509/,22.0,22.0
2025-10-03 21:21:24,https://www.tiktokv.com/share/video/7556439107296054541/,78882.0,
2025-10-03 21:21:18,https://www.tiktokv.com/share/video/7555904184550165782/,6.0,6.0
2025-10-03 21:21:16,https://www.tiktokv.com/share/video/7523304620337138958/,2.0,2.0
2025-10-03 21:21:11,https://www.tiktokv.com/share/video/7554499965268118814/,5.0,5.0
